T	Layout	IType	ItOuter	ItInner	ni_	nj_	nk_	size_	is_	ie_	js_	je_	ks_	ke_	tiling_[0]	tiling_[1]	tiling_[2]	vector_length_	nvars_	pre_step_type_	step_type_	func_type_	post_step_type_	ncells_	flops_per_cell_	arith_intensity_	nsteps_	ndims_	elapsed_times_[0]	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	0	5	kNone	k1DRange	kFunctor	kNone	216000	0	0	5	1	0.000228736	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	0	0	0	0	5	kNone	k1DRange	kLambda	kNone	16777216	0	0	5	1	0.418258	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	0	0	0	0	5	kNone	k1DRange	kLambda	kNone	16777216	0	0	5	1	0.00562102	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	0	0	0	0	5	kNone	k1DRange	kLambda	kNone	16777216	0	0	5	1	0.42543	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	0	0	0	0	5	kNone	k1DRange	kLambda	kNone	16777216	0	0	5	1	0.0112004	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	0	0	0	0	5	kNone	k1DRange	kFunctor	kNone	16777216	0	0	5	1	0.402035	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	0	0	0	0	5	kNone	k1DRange	kFunctor	kNone	16777216	0	0	5	1	0.00563238	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	0	0	0	0	5	kNone	k1DRange	kFunctor	kNone	16777216	0	0	5	1	0.421166	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	0	255	0	255	0	255	0	0	0	0	5	kNone	k1DRange	kFunctor	kNone	16777216	0	0	5	1	0.0112619	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	0	0	0	0	5	kNone	k1DRange	kLambda	kNone	16003008	0	0	5	1	0.387529	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	0	0	0	0	5	kNone	k1DRange	kLambda	kNone	16003008	0	0	5	1	0.00694234	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	0	0	0	0	5	kNone	k1DRange	kLambda	kNone	16003008	0	0	5	1	0.395371	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	0	0	0	0	5	kNone	k1DRange	kLambda	kNone	16003008	0	0	5	1	0.0126436	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	0	0	0	0	5	kNone	k1DRange	kFunctor	kNone	16003008	0	0	5	1	0.391609	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	0	0	0	0	5	kNone	k1DRange	kFunctor	kNone	16003008	0	0	5	1	0.006956	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	0	0	0	0	5	kNone	k1DRange	kFunctor	kNone	16003008	0	0	5	1	0.39722	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	256	256	256	16777216	2	253	2	253	2	253	0	0	0	0	5	kNone	k1DRange	kFunctor	kNone	16003008	0	0	5	1	0.012594	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	512	256	128	16777216	0	511	0	255	0	127	0	0	0	0	5	kNone	k1DRange	kLambda	kNone	16777216	0	0	5	1	0.434519	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	512	256	128	16777216	0	511	0	255	0	127	0	0	0	0	5	kNone	k1DRange	kLambda	kNone	16777216	0	0	5	1	0.00565062	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	512	256	128	16777216	0	511	0	255	0	127	0	0	0	0	5	kNone	k1DRange	kLambda	kNone	16777216	0	0	5	1	0.452903	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	512	256	128	16777216	0	511	0	255	0	127	0	0	0	0	5	kNone	k1DRange	kLambda	kNone	16777216	0	0	5	1	0.0112699	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	512	256	128	16777216	0	511	0	255	0	127	0	0	0	0	5	kNone	k1DRange	kFunctor	kNone	16777216	0	0	5	1	0.434963	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	512	256	128	16777216	0	511	0	255	0	127	0	0	0	0	5	kNone	k1DRange	kFunctor	kNone	16777216	0	0	5	1	0.0056127	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	512	256	128	16777216	0	511	0	255	0	127	0	0	0	0	5	kNone	k1DRange	kFunctor	kNone	16777216	0	0	5	1	0.443049	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	512	256	128	16777216	0	511	0	255	0	127	0	0	0	0	5	kNone	k1DRange	kFunctor	kNone	16777216	0	0	5	1	0.011196	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	512	256	128	16777216	2	509	2	253	2	125	0	0	0	0	5	kNone	k1DRange	kLambda	kNone	15873984	0	0	5	1	0.410071	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	512	256	128	16777216	2	509	2	253	2	125	0	0	0	0	5	kNone	k1DRange	kLambda	kNone	15873984	0	0	5	1	0.00663789	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	512	256	128	16777216	2	509	2	253	2	125	0	0	0	0	5	kNone	k1DRange	kLambda	kNone	15873984	0	0	5	1	0.418864	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	512	256	128	16777216	2	509	2	253	2	125	0	0	0	0	5	kNone	k1DRange	kLambda	kNone	15873984	0	0	5	1	0.0121909	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	512	256	128	16777216	2	509	2	253	2	125	0	0	0	0	5	kNone	k1DRange	kFunctor	kNone	15873984	0	0	5	1	0.409797	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	512	256	128	16777216	2	509	2	253	2	125	0	0	0	0	5	kNone	k1DRange	kFunctor	kNone	15873984	0	0	5	1	0.00675853	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	512	256	128	16777216	2	509	2	253	2	125	0	0	0	0	5	kNone	k1DRange	kFunctor	kNone	15873984	0	0	5	1	0.425322	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	512	256	128	16777216	2	509	2	253	2	125	0	0	0	0	5	kNone	k1DRange	kFunctor	kNone	15873984	0	0	5	1	0.0123279	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	1	5	kNone	kTVR	kLambda	kNone	262144	0	0	5	1	0.00115082	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	1	5	kNone	kTTR	kLambda	kNone	262144	0	0	5	1	0.00102352	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	1	5	kNone	kTVR	kLambda	kNone	262144	0	0	5	1	0.00120406	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	1	5	kNone	kTTR	kLambda	kNone	262144	0	0	5	1	0.000128768	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	1	5	kNone	kTVR	kLambda	kNone	262144	0	0	5	1	0.00129482	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	1	5	kNone	kTTR	kLambda	kNone	262144	0	0	5	1	0.00360061	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	1	5	kNone	kTVR	kLambda	kNone	262144	0	0	5	1	0.00153898	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	1	5	kNone	kTTR	kLambda	kNone	262144	0	0	5	1	0.000243456	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	1	5	kNone	kTVR	kFunctor	kNone	262144	0	0	5	1	0.00114256	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	1	5	kNone	kTTR	kFunctor	kNone	262144	0	0	5	1	0.00098736	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	1	5	kNone	kTVR	kFunctor	kNone	262144	0	0	5	1	0.00119184	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	1	5	kNone	kTTR	kFunctor	kNone	262144	0	0	5	1	0.000127616	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	1	5	kNone	kTVR	kFunctor	kNone	262144	0	0	5	1	0.00128131	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	1	5	kNone	kTTR	kFunctor	kNone	262144	0	0	5	1	0.00359798	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	1	5	kNone	kTVR	kFunctor	kNone	262144	0	0	5	1	0.00139658	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	1	5	kNone	kTTR	kFunctor	kNone	262144	0	0	5	1	0.0002288	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	32	5	kNone	kTVR	kLambda	kNone	262144	0	0	5	1	0.00137552	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	32	5	kNone	kTTR	kLambda	kNone	262144	0	0	5	1	0.000664096	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	32	5	kNone	kTVR	kLambda	kNone	262144	0	0	5	1	0.00015344	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	32	5	kNone	kTTR	kLambda	kNone	262144	0	0	5	1	0.000772288	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	32	5	kNone	kTVR	kLambda	kNone	262144	0	0	5	1	0.00335024	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	32	5	kNone	kTTR	kLambda	kNone	262144	0	0	5	1	0.000826144	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	32	5	kNone	kTVR	kLambda	kNone	262144	0	0	5	1	0.000250272	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	32	5	kNone	kTTR	kLambda	kNone	262144	0	0	5	1	0.00121024	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	32	5	kNone	kTVR	kFunctor	kNone	262144	0	0	5	1	0.00138467	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	32	5	kNone	kTTR	kFunctor	kNone	262144	0	0	5	1	0.000660896	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	32	5	kNone	kTVR	kFunctor	kNone	262144	0	0	5	1	0.00015296	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	32	5	kNone	kTTR	kFunctor	kNone	262144	0	0	5	1	0.000768192	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	32	5	kNone	kTVR	kFunctor	kNone	262144	0	0	5	1	0.00342317	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	32	5	kNone	kTTR	kFunctor	kNone	262144	0	0	5	1	0.000825824	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	32	5	kNone	kTVR	kFunctor	kNone	262144	0	0	5	1	0.000236672	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	32	5	kNone	kTTR	kFunctor	kNone	262144	0	0	5	1	0.00114813	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	64	5	kNone	kTVR	kLambda	kNone	262144	0	0	5	1	0.00100989	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	64	5	kNone	kTTR	kLambda	kNone	262144	0	0	5	1	0.00114035	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	64	5	kNone	kTVR	kLambda	kNone	262144	0	0	5	1	0.000127776	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	64	5	kNone	kTTR	kLambda	kNone	262144	0	0	5	1	0.0011929	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	64	5	kNone	kTVR	kLambda	kNone	262144	0	0	5	1	0.00359594	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	64	5	kNone	kTTR	kLambda	kNone	262144	0	0	5	1	0.00128355	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	64	5	kNone	kTVR	kLambda	kNone	262144	0	0	5	1	0.000246368	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	64	5	kNone	kTTR	kLambda	kNone	262144	0	0	5	1	0.00153968	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	64	5	kNone	kTVR	kFunctor	kNone	262144	0	0	5	1	0.00103936	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	64	5	kNone	kTTR	kFunctor	kNone	262144	0	0	5	1	0.00114435	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	64	5	kNone	kTVR	kFunctor	kNone	262144	0	0	5	1	0.00012912	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	64	5	kNone	kTTR	kFunctor	kNone	262144	0	0	5	1	0.00119011	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	64	5	kNone	kTVR	kFunctor	kNone	262144	0	0	5	1	0.00359274	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	64	5	kNone	kTTR	kFunctor	kNone	262144	0	0	5	1	0.00127683	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	64	5	kNone	kTVR	kFunctor	kNone	262144	0	0	5	1	0.0002272	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	0	0	0	64	5	kNone	kTTR	kFunctor	kNone	262144	0	0	5	1	0.00139818	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	1	5	kNone	kTVR	kLambda	kNone	216000	0	0	5	1	0.000985664	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	1	5	kNone	kTTR	kLambda	kNone	216000	0	0	5	1	0.000695072	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	1	5	kNone	kTVR	kLambda	kNone	216000	0	0	5	1	0.0009688	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	1	5	kNone	kTTR	kLambda	kNone	216000	0	0	5	1	0.000138432	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	1	5	kNone	kTVR	kLambda	kNone	216000	0	0	5	1	0.00113053	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	1	5	kNone	kTTR	kLambda	kNone	216000	0	0	5	1	0.00271754	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	1	5	kNone	kTVR	kLambda	kNone	216000	0	0	5	1	0.00122579	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	1	5	kNone	kTTR	kLambda	kNone	216000	0	0	5	1	0.000253888	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	1	5	kNone	kTVR	kFunctor	kNone	216000	0	0	5	1	0.0009832	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	1	5	kNone	kTTR	kFunctor	kNone	216000	0	0	5	1	0.000695488	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	1	5	kNone	kTVR	kFunctor	kNone	216000	0	0	5	1	0.000964096	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	1	5	kNone	kTTR	kFunctor	kNone	216000	0	0	5	1	0.000135712	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	1	5	kNone	kTVR	kFunctor	kNone	216000	0	0	5	1	0.00113178	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	1	5	kNone	kTTR	kFunctor	kNone	216000	0	0	5	1	0.00269699	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	1	5	kNone	kTVR	kFunctor	kNone	216000	0	0	5	1	0.00126138	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	1	5	kNone	kTTR	kFunctor	kNone	216000	0	0	5	1	0.000246464	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	32	5	kNone	kTVR	kLambda	kNone	216000	0	0	5	1	0.00108934	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	32	5	kNone	kTTR	kLambda	kNone	216000	0	0	5	1	0.00058752	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	32	5	kNone	kTVR	kLambda	kNone	216000	0	0	5	1	0.000162464	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	32	5	kNone	kTTR	kLambda	kNone	216000	0	0	5	1	0.000620864	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	32	5	kNone	kTVR	kLambda	kNone	216000	0	0	5	1	0.00249069	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	32	5	kNone	kTTR	kLambda	kNone	216000	0	0	5	1	0.000725536	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	32	5	kNone	kTVR	kLambda	kNone	216000	0	0	5	1	0.000292	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	32	5	kNone	kTTR	kLambda	kNone	216000	0	0	5	1	0.000983616	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	32	5	kNone	kTVR	kFunctor	kNone	216000	0	0	5	1	0.00109136	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	32	5	kNone	kTTR	kFunctor	kNone	216000	0	0	5	1	0.000585216	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	32	5	kNone	kTVR	kFunctor	kNone	216000	0	0	5	1	0.00016448	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	32	5	kNone	kTTR	kFunctor	kNone	216000	0	0	5	1	0.000614592	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	32	5	kNone	kTVR	kFunctor	kNone	216000	0	0	5	1	0.00247984	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	32	5	kNone	kTTR	kFunctor	kNone	216000	0	0	5	1	0.00072176	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	32	5	kNone	kTVR	kFunctor	kNone	216000	0	0	5	1	0.00028208	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	32	5	kNone	kTTR	kFunctor	kNone	216000	0	0	5	1	0.0010791	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	64	5	kNone	kTVR	kLambda	kNone	216000	0	0	5	1	0.000712192	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	64	5	kNone	kTTR	kLambda	kNone	216000	0	0	5	1	0.000985152	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	64	5	kNone	kTVR	kLambda	kNone	216000	0	0	5	1	0.000139232	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	64	5	kNone	kTTR	kLambda	kNone	216000	0	0	5	1	0.000969184	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	64	5	kNone	kTVR	kLambda	kNone	216000	0	0	5	1	0.00269901	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	64	5	kNone	kTTR	kLambda	kNone	216000	0	0	5	1	0.00113862	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	64	5	kNone	kTVR	kLambda	kNone	216000	0	0	5	1	0.000245248	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	0	0	0	64	5	kNone	kTTR	kLambda	kNone	216000	0	0	5	1	0.00124019	
