T	Layout	IType	ItOuter	ItInner	ni_	nj_	nk_	size_	is_	ie_	js_	je_	ks_	ke_	tiling_[0]	tiling_[1]	tiling_[2]	vector_length_	nvars_	pre_step_type_	step_type_	post_step_type_	ncells_	flops_per_cell_	arith_intensity_	nsteps_	ndims_	elapsed_times_[0]	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	256	2	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.035273	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	256	2	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0352947	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	256	2	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0353426	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	256	2	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0353795	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	256	2	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0353871	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	256	2	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.035275	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	256	2	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0354303	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	256	2	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0354026	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	256	2	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0353041	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	256	2	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.00518637	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	256	2	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.00497202	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	256	2	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.00516641	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	256	2	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.00519466	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	256	2	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.00496009	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	256	2	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.00517253	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	256	2	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.00514605	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	256	2	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.00495793	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	256	2	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.00515461	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	256	2	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0403552	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	256	2	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0385889	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	256	2	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0404216	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	256	2	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0404751	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	256	2	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0387006	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	256	2	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0403738	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	256	2	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0404265	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	256	2	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0386249	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	256	2	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0403872	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.00486071	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.00483579	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.00486907	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.00486569	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.00483899	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.00486873	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.00486386	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.00484041	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.00486142	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0278768	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0276156	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0277479	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0278153	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0276947	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0278326	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0278356	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0276125	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0276214	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.00818363	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0061993	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.00816903	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.00819135	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.00618551	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0081819	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0081935	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.00620045	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.00819033	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0344225	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0345358	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0344072	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0343909	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0345119	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0343753	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0343447	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0344901	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	256	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0343817	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.00350762	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.003581	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.00351119	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.00351872	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.00357804	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0035134	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.00351619	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.00357129	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.00350079	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0377117	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0378676	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0376995	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0377505	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0378552	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0376697	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0377239	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0378678	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0377095	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.00491962	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.00487131	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.00491348	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.00491108	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.00486875	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.00491735	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0049074	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.00487693	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.00492331	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0428458	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0390072	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0428138	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0427806	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0389744	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0428008	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.042787	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0389836	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	128	4	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0427452	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	64	8	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.00374335	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	64	8	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.00369257	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	64	8	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.00372839	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	64	8	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.00373235	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	64	8	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.00370701	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	64	8	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.00374013	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	64	8	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.00372431	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	64	8	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.00370341	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	64	8	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.00373871	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	64	8	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.035956	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	64	8	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0359751	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	64	8	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0358757	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	64	8	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.035915	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	64	8	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0360185	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	64	8	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0357753	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	64	8	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0358679	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	64	8	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0359639	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	64	8	1	0	5	kNone	kMDRange	kNone	266240	15	0.46875	5	1	0.0357814	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	64	8	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0051599	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	64	8	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0049139	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	64	8	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.00516368	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	64	8	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.0051681	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	64	64	8	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.00493685	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	64	64	8	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.00516242	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	64	64	8	1	0	5	kNone	kMDRange	kNone	266240	15	0.234375	5	1	0.00516114	
